,fit_time,score_time,test_accuracy,train_accuracy,test_precision,train_precision,test_recall,train_recall,test_f1,train_f1
0,0.003976583480834961,0.013955354690551758,0.8,0.9375,0.6363636363636364,0.8484848484848485,1.0,1.0,0.7777777777777778,0.9180327868852459
1,0.00497889518737793,0.014951467514038086,0.9,0.9,0.7777777777777778,0.7777777777777778,1.0,1.0,0.875,0.875
2,0.002990245819091797,0.007970094680786133,0.95,0.9375,0.875,0.8484848484848485,1.0,1.0,0.9333333333333333,0.9180327868852459
3,0.002990245819091797,0.005980730056762695,0.95,0.9,0.875,0.7777777777777778,1.0,1.0,0.9333333333333333,0.875
4,0.0019910335540771484,0.005985736846923828,0.9,0.9125,0.7777777777777778,0.8,1.0,1.0,0.875,0.8888888888888888
