,fit_time,score_time,test_accuracy,train_accuracy,test_precision,train_precision,test_recall,train_recall,test_f1,train_f1
0,21.155767917633057,0.013574361801147461,0.95,1.0,0.875,1.0,1.0,1.0,0.9333333333333333,1.0
1,33.28666377067566,0.02639627456665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,28.36598777770996,0.010130643844604492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,22.941715955734253,0.01003265380859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,22.912997722625732,0.011133432388305664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
